SMF.PH.ZZ,SMF-Eating,PH-Training,ZZ-Other and unspecified means,Training in eating,,,"training to influence eating behaviours (<a href=""#http://id.who.int/ichi/entity/165367586"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{4}-{27}-{VE}-{17283}"" title=""Training to influence eating behaviours"">VEA.PH.ZZ</a>)"
"<span class=""text-retired"" title=""Retired ICHI code"">SMG.AI.ZZ</span>",SMG-Drinking,AI-Monitoring,ZZ-Other and unspecified means,"<span class=""text-retired"" title=""Retired ICHI code"">Monitoring drinking</span>",Monitoring fluid intake,,"measuring fluid intake (<a href=""#http://id.who.int/ichi/entity/239962867"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{17}-{SM}-{16419}"" title=""Measuring fluid intake"">SMG.AB.ZZ</a>)"
SMG.AB.ZZ,SMG-Drinking,AB-Measurement,ZZ-Other and unspecified means,Measuring fluid intake,,,
SMG.AA.OD,SMG-Drinking,AA-Assessment,OD-Interview,Interview to assess drinking skills,,,
SMG.PM.ZZ,SMG-Drinking,PM-Education,ZZ-Other and unspecified means,Education about drinking,Nutritional content,,
SMG.PN.ZZ,SMG-Drinking,PN-Advising,ZZ-Other and unspecified means,Advising about drinking,,,
SMG.RB.ZZ,SMG-Drinking,RB-Practical support,ZZ-Other and unspecified means,Practical support with drinking,Holding a cup so the person can drink by themselves,,
SMG.PH.ZZ,SMG-Drinking,PH-Training,ZZ-Other and unspecified means,Training in drinking,,,
SMG.RC.ZZ,SMG-Drinking,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for drinking,,,
SMG.AM.ZZ,SMG-Drinking,AM-Observation,ZZ-Other and unspecified means,Observation of drinking,Observing and recording fluid intake,,
SMH.AA.ZZ,SMH-Looking after one's health,AA-Assessment,ZZ-Other and unspecified means,Assessment of looking after one's health,,,"interventions targeting specific health behaviours (see codes beginning VAA to VFZ)<br />
that by interview (SMH AA OED)"
SMH.AM.ZZ,SMH-Looking after one's health,AM-Observation,ZZ-Other and unspecified means,Observation of looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SMH.AA.OD,SMH-Looking after one's health,AA-Assessment,OD-Interview,Interview to assess looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SMH.PH.ZZ,SMH-Looking after one's health,PH-Training,ZZ-Other and unspecified means,Training of looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SMH.PM.ZZ,SMH-Looking after one's health,PM-Education,ZZ-Other and unspecified means,Education in looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SMH.PP.ZZ,SMH-Looking after one's health,PP-Counselling,ZZ-Other and unspecified means,Counselling about looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SMH.RA.ZZ,SMH-Looking after one's health,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SMH.RC.ZZ,SMH-Looking after one's health,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SN1.AA.OD,SN1-Domestic life,AA-Assessment,OD-Interview,Interview to assess domestic life skills,,,
SN1.AA.ZZ,SN1-Domestic life,AA-Assessment,ZZ-Other and unspecified means,Assessment of domestic life,"Assessment of:<br/><span class=""tab-space""></span> acquiring a place to live, food, clothing and other necessities;<br/><span class=""tab-space""></span> assisting others;<br/><span class=""tab-space""></span> caring for personal and other household objects;<br/><span class=""tab-space""></span> household cleaning and repairing",,"that by interview (<a href=""#http://id.who.int/ichi/entity/104682976"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{18}-{SN}-{16438}"" title=""Interview to assess domestic life skills"">SN1.AA.OD</a>)"
SMH.PN.ZZ,SMH-Looking after one's health,PN-Advising,ZZ-Other and unspecified means,Advising about looking after one's health,,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SN1.AC.ZZ,SN1-Domestic life,AC-Test,ZZ-Other and unspecified means,Test of domestic life skills,,,
SN1.AM.ZZ,SN1-Domestic life,AM-Observation,ZZ-Other and unspecified means,Observation of domestic life skills,,,
SN1.PH.ZZ,SN1-Domestic life,PH-Training,ZZ-Other and unspecified means,Training in domestic life,,,
SN1.PM.ZZ,SN1-Domestic life,PM-Education,ZZ-Other and unspecified means,Education about domestic life,,,
SN1.PN.ZZ,SN1-Domestic life,PN-Advising,ZZ-Other and unspecified means,Advising about domestic life,,,
SN1.PP.ZZ,SN1-Domestic life,PP-Counselling,ZZ-Other and unspecified means,Counselling about domestic life,,,
SN1.RA.ZZ,SN1-Domestic life,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of domestic life,,,
SN1.RB.ZZ,SN1-Domestic life,RB-Practical support,ZZ-Other and unspecified means,Practical support with domestic life,Making a bed with the person,,
SN1.RC.ZZ,SN1-Domestic life,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for domestic life,,,
SN1.TA.ZZ,SN1-Domestic life,TA-Advocacy,ZZ-Other and unspecified means,Advocacy in relation to domestic life,,,
SN1.ZY.ZZ,SN1-Domestic life,"ZY-Other action, not elsewhere classified",ZZ-Other and unspecified means,"Other interventions on domestic life, not elsewhere classified",,,
SN2.AA.ZZ,SN2-Acquisition of necessities,AA-Assessment,ZZ-Other and unspecified means,Assessment of acquisition of necessities,,,
SN2.AM.ZZ,SN2-Acquisition of necessities,AM-Observation,ZZ-Other and unspecified means,Observation of acquisition of necessities,,,
SN2.PH.ZZ,SN2-Acquisition of necessities,PH-Training,ZZ-Other and unspecified means,Training of acquisition of necessities,,,
SN2.PM.ZZ,SN2-Acquisition of necessities,PM-Education,ZZ-Other and unspecified means,Education about acquisition of necessities,Best locations for searching for edible plants;<br/> Processes for negotiating to buy necessities;<br/> Where to find necessities,,
SMH.RB.ZZ,SMH-Looking after one's health,RB-Practical support,ZZ-Other and unspecified means,Practical support with looking after one's health,Putting medications in a dispenser;<br/> Reminding a person to change body position to avoid pressure sores,,interventions targeting specific health behaviours (see codes beginning VAA to VFZ)
SN2.PN.ZZ,SN2-Acquisition of necessities,PN-Advising,ZZ-Other and unspecified means,Advising about acquisition of necessities,,,
SN2.PP.ZZ,SN2-Acquisition of necessities,PP-Counselling,ZZ-Other and unspecified means,Counselling about acquisition of necessities,,,
SN2.RA.ZZ,SN2-Acquisition of necessities,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of acquisition of necessities,,,
SN2.RB.ZZ,SN2-Acquisition of necessities,RB-Practical support,ZZ-Other and unspecified means,Practical support with acquisition of necessities,,,
SN2.RC.ZZ,SN2-Acquisition of necessities,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for acquisition of necessities,,,
SNC.AA.ZZ,SNC-Acquiring a place to live,AA-Assessment,ZZ-Other and unspecified means,Assessment of acquiring a place to live,,,
SNC.PH.ZZ,SNC-Acquiring a place to live,PH-Training,ZZ-Other and unspecified means,Training in acquiring a place to live,,,
SNC.PM.ZZ,SNC-Acquiring a place to live,PM-Education,ZZ-Other and unspecified means,Education about acquiring a place to live,"Local processes such as negotiating a lease, rental agreements;<br/> Processes involved in locating a place to live;<br/> Search techniques;<br/> Where to find lists of homes to rent",,
SNC.PN.ZZ,SNC-Acquiring a place to live,PN-Advising,ZZ-Other and unspecified means,Advising about acquiring a place to live,,,
SNC.PP.ZZ,SNC-Acquiring a place to live,PP-Counselling,ZZ-Other and unspecified means,Counselling about acquiring a place to live,,,
SNC.RA.ZZ,SNC-Acquiring a place to live,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of acquiring of place to live,,,
SNC.RB.ZZ,SNC-Acquiring a place to live,RB-Practical support,ZZ-Other and unspecified means,Practical support with acquiring a place to live,,,
SNC.RC.ZZ,SNC-Acquiring a place to live,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for acquiring a place to live,,,
SND.AA.OD,SND-Acquisition of goods and services,AA-Assessment,OD-Interview,Interview to assess acquisition of goods and services,,,
SND.AA.ZZ,SND-Acquisition of goods and services,AA-Assessment,ZZ-Other and unspecified means,Assessment of acquisition of goods and services,Assessment of gathering necessities;<br/> bartering;<br/> gathering daily necessities;<br/> shopping,,"that by interview (<a href=""#http://id.who.int/ichi/entity/2046329928"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{18}-{SN}-{16468}"" title=""Interview to assess acquisition of goods and services"">SND.AA.OD</a>)"
SND.AC.ZZ,SND-Acquisition of goods and services,AC-Test,ZZ-Other and unspecified means,Test of acquisition of goods and services,,,
SND.AM.ZZ,SND-Acquisition of goods and services,AM-Observation,ZZ-Other and unspecified means,Observation of acquisition of goods and services,,,
SND.PH.ZZ,SND-Acquisition of goods and services,PH-Training,ZZ-Other and unspecified means,Training of acquisition of goods and services,,,
SND.PM.ZZ,SND-Acquisition of goods and services,PM-Education,ZZ-Other and unspecified means,Education about acquisition of goods and services,,,
SND.PN.ZZ,SND-Acquisition of goods and services,PN-Advising,ZZ-Other and unspecified means,Advising about acquisition of goods and services,,,
SND.RA.ZZ,SND-Acquisition of goods and services,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of acquiring of goods and services,,,
SND.RB.ZZ,SND-Acquisition of goods and services,RB-Practical support,ZZ-Other and unspecified means,Practical support with acquisition of goods and services,,,
SND.RC.ZZ,SND-Acquisition of goods and services,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for acquisition of goods and services,,,
SO2.AA.OD,SO2-Household tasks,AA-Assessment,OD-Interview,Interview to assess household task performance,,,
SO2.AA.ZZ,SO2-Household tasks,AA-Assessment,ZZ-Other and unspecified means,Assessment of household task performance,,,"that by interview (<a href=""#http://id.who.int/ichi/entity/692316671"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{18}-{SO}-{16478}"" title=""Interview to assess household task performance"">SO2.AA.OD</a>)"
SO2.AC.ZZ,SO2-Household tasks,AC-Test,ZZ-Other and unspecified means,Test of household task performance,,,
SO2.AM.ZZ,SO2-Household tasks,AM-Observation,ZZ-Other and unspecified means,Observation of household task performance,,,
SO2.PH.ZZ,SO2-Household tasks,PH-Training,ZZ-Other and unspecified means,Training in household tasks,,,
SO2.PM.ZZ,SO2-Household tasks,PM-Education,ZZ-Other and unspecified means,Education about household tasks,,,
SO2.PN.ZZ,SO2-Household tasks,PN-Advising,ZZ-Other and unspecified means,Advising about household tasks,,,
SO2.PP.ZZ,SO2-Household tasks,PP-Counselling,ZZ-Other and unspecified means,Counselling about household tasks,,,
SO2.RA.ZZ,SO2-Household tasks,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of household tasks,Home care services,,
SO2.RB.ZZ,SO2-Household tasks,RB-Practical support,ZZ-Other and unspecified means,Practical support with household tasks,,,
SO2.RC.ZZ,SO2-Household tasks,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for household tasks,,,
SOA.AA.OD,SOA-Preparing meals,AA-Assessment,OD-Interview,Interview to assess meal preparation skills,,,
SOA.AA.ZZ,SOA-Preparing meals,AA-Assessment,ZZ-Other and unspecified means,Assessment of meal preparation skills,,,"that by interview (<a href=""#http://id.who.int/ichi/entity/612722357"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{18}-{SO}-{16489}"" title=""Interview to assess meal preparation skills"">SOA.AA.OD</a>)"
SOA.AC.ZZ,SOA-Preparing meals,AC-Test,ZZ-Other and unspecified means,Test of preparing meals,,,
SOA.AM.ZZ,SOA-Preparing meals,AM-Observation,ZZ-Other and unspecified means,Observation of meal preparation skills,,,
SOA.PH.ZZ,SOA-Preparing meals,PH-Training,ZZ-Other and unspecified means,Training in preparing meals,,,
SOA.PM.ZZ,SOA-Preparing meals,PM-Education,ZZ-Other and unspecified means,Education about preparing meals,,,
SOA.PN.ZZ,SOA-Preparing meals,PN-Advising,ZZ-Other and unspecified means,Advising about preparing meals,,,
SOA.PP.ZZ,SOA-Preparing meals,PP-Counselling,ZZ-Other and unspecified means,Counselling about preparing meals,,,
SOA.RA.ZZ,SOA-Preparing meals,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of preparing meals,Meals on wheels,,
SOA.RB.ZZ,SOA-Preparing meals,RB-Practical support,ZZ-Other and unspecified means,Practical support with preparing meals,Cutting vegetables in preparation for cooking;<br/> Monitoring safe lifting of hot utensils,,
SOA.RC.ZZ,SOA-Preparing meals,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for preparing meals,,,
SOD.AA.ZZ,SOD-Doing housework,AA-Assessment,ZZ-Other and unspecified means,Assessment of doing house work,,,
SOD.AC.ZZ,SOD-Doing housework,AC-Test,ZZ-Other and unspecified means,Test of doing housework,,,
SOD.AM.ZZ,SOD-Doing housework,AM-Observation,ZZ-Other and unspecified means,Observation of doing housework,,,
SOD.PH.OB,SOD-Doing housework,PH-Training,OB-Ergonomics,Training in doing housework,,,
SOD.PH.ZZ,SOD-Doing housework,PH-Training,ZZ-Other and unspecified means,Training in doing house work,,,"that using ergonomic principle (<a href=""#http://id.who.int/ichi/entity/1999739721"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{18}-{SO}-{16503}"" title=""Training in doing housework"">SOD.PH.OB</a>)"
SOD.PM.OB,SOD-Doing housework,PM-Education,OB-Ergonomics,Education about doing household tasks,,,
SOD.PM.ZZ,SOD-Doing housework,PM-Education,ZZ-Other and unspecified means,Education about doing housework,,,"that using ergonomic principle (<a href=""#http://id.who.int/ichi/entity/320758905"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{2}-{18}-{SO}-{16505}"" title=""Education about doing household tasks"">SOD.PM.OB</a>)"
SOD.PN.ZZ,SOD-Doing housework,PN-Advising,ZZ-Other and unspecified means,Advising about doing housework,,,
SOD.PP.ZZ,SOD-Doing housework,PP-Counselling,ZZ-Other and unspecified means,Counselling about doing housework,,,
SOD.RA.ZZ,SOD-Doing housework,RA-Task performed by another,ZZ-Other and unspecified means,Performing the task of doing house work,Domestic services,,
SOD.RB.ZZ,SOD-Doing housework,RB-Practical support,ZZ-Other and unspecified means,Practical support with doing house work,,,
SOD.RC.ZZ,SOD-Doing housework,RC-Emotional support,ZZ-Other and unspecified means,Emotional support for doing house work,,,
SP2.AA.ZZ,SP2-Caring for household objects and assisting others,AA-Assessment,ZZ-Other and unspecified means,Assessment of caring for household objects and assisting others,"Assessment of:<br/><span class=""tab-space""></span> assisting household members and others with their learning;<br/><span class=""tab-space""></span> maintaining and repairing house and contents, clothes, vehicles and assistive devices;<br/><span class=""tab-space""></span> caring for plants and animals;<br/><span class=""tab-space""></span> communicating;<br/><span class=""tab-space""></span> self-care;<br/><span class=""tab-space""></span> movement within the house or out",,
